Energibalanse,Energibalanse_label,EnergiProdukt,EnergiProdukt_label,ContentsCode,ContentsCode_label,Tid,Tid_label,value,status
EB120201,12.2.1 Veitransport,EP0465IF,Bensin  (ekskl. bio),EnergibalansenPJ,Energibalansen (PJ),1990,1990,76.3,
EB120201,12.2.1 Veitransport,EP0465IF,Bensin  (ekskl. bio),EnergibalansenPJ,Energibalansen (PJ),1991,1991,74.1,
EB120201,12.2.1 Veitransport,EP0465IF,Bensin  (ekskl. bio),EnergibalansenPJ,Energibalansen (PJ),1992,1992,72.3,
EB120201,12.2.1 Veitransport,EP0465IF,Bensin  (ekskl. bio),EnergibalansenPJ,Energibalansen (PJ),1993,1993,71.5,
EB120201,12.2.1 Veitransport,EP0465IF,Bensin  (ekskl. bio),EnergibalansenPJ,Energibalansen (PJ),1994,1994,70.8,
EB120201,12.2.1 Veitransport,EP0465IF,Bensin  (ekskl. bio),EnergibalansenPJ,Energibalansen (PJ),1995,1995,69.4,
EB120201,12.2.1 Veitransport,EP0465IF,Bensin  (ekskl. bio),EnergibalansenPJ,Energibalansen (PJ),1996,1996,72.0,
EB120201,12.2.1 Veitransport,EP0465IF,Bensin  (ekskl. bio),EnergibalansenPJ,Energibalansen (PJ),1997,1997,70.8,
EB120201,12.2.1 Veitransport,EP0465IF,Bensin  (ekskl. bio),EnergibalansenPJ,Energibalansen (PJ),1998,1998,71.6,
EB120201,12.2.1 Veitransport,EP0465IF,Bensin  (ekskl. bio),EnergibalansenPJ,Energibalansen (PJ),1999,1999,71.1,
EB120201,12.2.1 Veitransport,EP0465IF,Bensin  (ekskl. bio),EnergibalansenPJ,Energibalansen (PJ),2000,2000,69.0,
EB120201,12.2.1 Veitransport,EP0465IF,Bensin  (ekskl. bio),EnergibalansenPJ,Energibalansen (PJ),2001,2001,71.6,
EB120201,12.2.1 Veitransport,EP0465IF,Bensin  (ekskl. bio),EnergibalansenPJ,Energibalansen (PJ),2002,2002,71.0,
EB120201,12.2.1 Veitransport,EP0465IF,Bensin  (ekskl. bio),EnergibalansenPJ,Energibalansen (PJ),2003,2003,70.2,
EB120201,12.2.1 Veitransport,EP0465IF,Bensin  (ekskl. bio),EnergibalansenPJ,Energibalansen (PJ),2004,2004,69.8,
EB120201,12.2.1 Veitransport,EP0465IF,Bensin  (ekskl. bio),EnergibalansenPJ,Energibalansen (PJ),2005,2005,67.2,
EB120201,12.2.1 Veitransport,EP0465IF,Bensin  (ekskl. bio),EnergibalansenPJ,Energibalansen (PJ),2006,2006,64.6,
EB120201,12.2.1 Veitransport,EP0465IF,Bensin  (ekskl. bio),EnergibalansenPJ,Energibalansen (PJ),2007,2007,61.2,
EB120201,12.2.1 Veitransport,EP0465IF,Bensin  (ekskl. bio),EnergibalansenPJ,Energibalansen (PJ),2008,2008,57.2,
EB120201,12.2.1 Veitransport,EP0465IF,Bensin  (ekskl. bio),EnergibalansenPJ,Energibalansen (PJ),2009,2009,53.7,
EB120201,12.2.1 Veitransport,EP0465IF,Bensin  (ekskl. bio),EnergibalansenPJ,Energibalansen (PJ),2010,2010,50.5,
EB120201,12.2.1 Veitransport,EP0465IF,Bensin  (ekskl. bio),EnergibalansenPJ,Energibalansen (PJ),2011,2011,45.7,
EB120201,12.2.1 Veitransport,EP0465IF,Bensin  (ekskl. bio),EnergibalansenPJ,Energibalansen (PJ),2012,2012,42.5,
EB120201,12.2.1 Veitransport,EP0465IF,Bensin  (ekskl. bio),EnergibalansenPJ,Energibalansen (PJ),2013,2013,39.5,
EB120201,12.2.1 Veitransport,EP0465IF,Bensin  (ekskl. bio),EnergibalansenPJ,Energibalansen (PJ),2014,2014,37.5,
EB120201,12.2.1 Veitransport,EP0465IF,Bensin  (ekskl. bio),EnergibalansenPJ,Energibalansen (PJ),2015,2015,35.2,
EB120201,12.2.1 Veitransport,EP0465IF,Bensin  (ekskl. bio),EnergibalansenPJ,Energibalansen (PJ),2016,2016,33.0,
EB120201,12.2.1 Veitransport,EP0465IF,Bensin  (ekskl. bio),EnergibalansenPJ,Energibalansen (PJ),2017,2017,32.0,
EB120201,12.2.1 Veitransport,EP0465IF,Bensin  (ekskl. bio),EnergibalansenPJ,Energibalansen (PJ),2018,2018,30.6,
EB120201,12.2.1 Veitransport,EP0465IF,Bensin  (ekskl. bio),EnergibalansenPJ,Energibalansen (PJ),2019,2019,28.0,
EB120201,12.2.1 Veitransport,EP0465IF,Bensin  (ekskl. bio),EnergibalansenPJ,Energibalansen (PJ),2020,2020,26.3,
EB120201,12.2.1 Veitransport,EP0465IF,Bensin  (ekskl. bio),EnergibalansenPJ,Energibalansen (PJ),2021,2021,24.1,
EB120201,12.2.1 Veitransport,EP0465IF,Bensin  (ekskl. bio),EnergibalansenPJ,Energibalansen (PJ),2022,2022,24.5,
EB120201,12.2.1 Veitransport,EP0465IF,Bensin  (ekskl. bio),EnergibalansenPJ,Energibalansen (PJ),2023,2023,20.5,
EB120201,12.2.1 Veitransport,EP0465IF,Bensin  (ekskl. bio),EnergibalansenPJ,Energibalansen (PJ),2024,2024,21.2,
EB120201,12.2.1 Veitransport,EP0465IF,Bensin  (ekskl. bio),EnergibalansenPJ,Energibalansen (PJ),2025,2025,18.5,
EB120201,12.2.1 Veitransport,EP0465IF,Bensin  (ekskl. bio),EnergibalansenGWh,Energibalansen (GWh),1990,1990,21191.0,
EB120201,12.2.1 Veitransport,EP0465IF,Bensin  (ekskl. bio),EnergibalansenGWh,Energibalansen (GWh),1991,1991,20582.0,
EB120201,12.2.1 Veitransport,EP0465IF,Bensin  (ekskl. bio),EnergibalansenGWh,Energibalansen (GWh),1992,1992,20092.0,
EB120201,12.2.1 Veitransport,EP0465IF,Bensin  (ekskl. bio),EnergibalansenGWh,Energibalansen (GWh),1993,1993,19871.0,
EB120201,12.2.1 Veitransport,EP0465IF,Bensin  (ekskl. bio),EnergibalansenGWh,Energibalansen (GWh),1994,1994,19669.0,
EB120201,12.2.1 Veitransport,EP0465IF,Bensin  (ekskl. bio),EnergibalansenGWh,Energibalansen (GWh),1995,1995,19272.0,
EB120201,12.2.1 Veitransport,EP0465IF,Bensin  (ekskl. bio),EnergibalansenGWh,Energibalansen (GWh),1996,1996,20012.0,
EB120201,12.2.1 Veitransport,EP0465IF,Bensin  (ekskl. bio),EnergibalansenGWh,Energibalansen (GWh),1997,1997,19679.0,
EB120201,12.2.1 Veitransport,EP0465IF,Bensin  (ekskl. bio),EnergibalansenGWh,Energibalansen (GWh),1998,1998,19895.0,
EB120201,12.2.1 Veitransport,EP0465IF,Bensin  (ekskl. bio),EnergibalansenGWh,Energibalansen (GWh),1999,1999,19754.0,
EB120201,12.2.1 Veitransport,EP0465IF,Bensin  (ekskl. bio),EnergibalansenGWh,Energibalansen (GWh),2000,2000,19161.0,
EB120201,12.2.1 Veitransport,EP0465IF,Bensin  (ekskl. bio),EnergibalansenGWh,Energibalansen (GWh),2001,2001,19893.0,
EB120201,12.2.1 Veitransport,EP0465IF,Bensin  (ekskl. bio),EnergibalansenGWh,Energibalansen (GWh),2002,2002,19721.0,
EB120201,12.2.1 Veitransport,EP0465IF,Bensin  (ekskl. bio),EnergibalansenGWh,Energibalansen (GWh),2003,2003,19500.0,
EB120201,12.2.1 Veitransport,EP0465IF,Bensin  (ekskl. bio),EnergibalansenGWh,Energibalansen (GWh),2004,2004,19385.0,
EB120201,12.2.1 Veitransport,EP0465IF,Bensin  (ekskl. bio),EnergibalansenGWh,Energibalansen (GWh),2005,2005,18674.0,
EB120201,12.2.1 Veitransport,EP0465IF,Bensin  (ekskl. bio),EnergibalansenGWh,Energibalansen (GWh),2006,2006,17950.0,
EB120201,12.2.1 Veitransport,EP0465IF,Bensin  (ekskl. bio),EnergibalansenGWh,Energibalansen (GWh),2007,2007,16997.0,
EB120201,12.2.1 Veitransport,EP0465IF,Bensin  (ekskl. bio),EnergibalansenGWh,Energibalansen (GWh),2008,2008,15894.0,
EB120201,12.2.1 Veitransport,EP0465IF,Bensin  (ekskl. bio),EnergibalansenGWh,Energibalansen (GWh),2009,2009,14908.0,
EB120201,12.2.1 Veitransport,EP0465IF,Bensin  (ekskl. bio),EnergibalansenGWh,Energibalansen (GWh),2010,2010,14016.0,
EB120201,12.2.1 Veitransport,EP0465IF,Bensin  (ekskl. bio),EnergibalansenGWh,Energibalansen (GWh),2011,2011,12694.0,
EB120201,12.2.1 Veitransport,EP0465IF,Bensin  (ekskl. bio),EnergibalansenGWh,Energibalansen (GWh),2012,2012,11803.0,
EB120201,12.2.1 Veitransport,EP0465IF,Bensin  (ekskl. bio),EnergibalansenGWh,Energibalansen (GWh),2013,2013,10969.0,
EB120201,12.2.1 Veitransport,EP0465IF,Bensin  (ekskl. bio),EnergibalansenGWh,Energibalansen (GWh),2014,2014,10414.0,
EB120201,12.2.1 Veitransport,EP0465IF,Bensin  (ekskl. bio),EnergibalansenGWh,Energibalansen (GWh),2015,2015,9771.0,
EB120201,12.2.1 Veitransport,EP0465IF,Bensin  (ekskl. bio),EnergibalansenGWh,Energibalansen (GWh),2016,2016,9172.0,
EB120201,12.2.1 Veitransport,EP0465IF,Bensin  (ekskl. bio),EnergibalansenGWh,Energibalansen (GWh),2017,2017,8880.0,
EB120201,12.2.1 Veitransport,EP0465IF,Bensin  (ekskl. bio),EnergibalansenGWh,Energibalansen (GWh),2018,2018,8510.0,
EB120201,12.2.1 Veitransport,EP0465IF,Bensin  (ekskl. bio),EnergibalansenGWh,Energibalansen (GWh),2019,2019,7783.0,
EB120201,12.2.1 Veitransport,EP0465IF,Bensin  (ekskl. bio),EnergibalansenGWh,Energibalansen (GWh),2020,2020,7317.0,
EB120201,12.2.1 Veitransport,EP0465IF,Bensin  (ekskl. bio),EnergibalansenGWh,Energibalansen (GWh),2021,2021,6694.0,
EB120201,12.2.1 Veitransport,EP0465IF,Bensin  (ekskl. bio),EnergibalansenGWh,Energibalansen (GWh),2022,2022,6795.0,
EB120201,12.2.1 Veitransport,EP0465IF,Bensin  (ekskl. bio),EnergibalansenGWh,Energibalansen (GWh),2023,2023,5690.0,
EB120201,12.2.1 Veitransport,EP0465IF,Bensin  (ekskl. bio),EnergibalansenGWh,Energibalansen (GWh),2024,2024,5878.0,
EB120201,12.2.1 Veitransport,EP0465IF,Bensin  (ekskl. bio),EnergibalansenGWh,Energibalansen (GWh),2025,2025,5133.0,
EB120201,12.2.1 Veitransport,EP04661,Jetparafin,EnergibalansenPJ,Energibalansen (PJ),1990,1990,,.
EB120201,12.2.1 Veitransport,EP04661,Jetparafin,EnergibalansenPJ,Energibalansen (PJ),1991,1991,,.
EB120201,12.2.1 Veitransport,EP04661,Jetparafin,EnergibalansenPJ,Energibalansen (PJ),1992,1992,,.
EB120201,12.2.1 Veitransport,EP04661,Jetparafin,EnergibalansenPJ,Energibalansen (PJ),1993,1993,,.
EB120201,12.2.1 Veitransport,EP04661,Jetparafin,EnergibalansenPJ,Energibalansen (PJ),1994,1994,,.
EB120201,12.2.1 Veitransport,EP04661,Jetparafin,EnergibalansenPJ,Energibalansen (PJ),1995,1995,,.
EB120201,12.2.1 Veitransport,EP04661,Jetparafin,EnergibalansenPJ,Energibalansen (PJ),1996,1996,,.
EB120201,12.2.1 Veitransport,EP04661,Jetparafin,EnergibalansenPJ,Energibalansen (PJ),1997,1997,,.
EB120201,12.2.1 Veitransport,EP04661,Jetparafin,EnergibalansenPJ,Energibalansen (PJ),1998,1998,,.
EB120201,12.2.1 Veitransport,EP04661,Jetparafin,EnergibalansenPJ,Energibalansen (PJ),1999,1999,,.
EB120201,12.2.1 Veitransport,EP04661,Jetparafin,EnergibalansenPJ,Energibalansen (PJ),2000,2000,,.
EB120201,12.2.1 Veitransport,EP04661,Jetparafin,EnergibalansenPJ,Energibalansen (PJ),2001,2001,,.
EB120201,12.2.1 Veitransport,EP04661,Jetparafin,EnergibalansenPJ,Energibalansen (PJ),2002,2002,,.
EB120201,12.2.1 Veitransport,EP04661,Jetparafin,EnergibalansenPJ,Energibalansen (PJ),2003,2003,,.
EB120201,12.2.1 Veitransport,EP04661,Jetparafin,EnergibalansenPJ,Energibalansen (PJ),2004,2004,,.
EB120201,12.2.1 Veitransport,EP04661,Jetparafin,EnergibalansenPJ,Energibalansen (PJ),2005,2005,,.
EB120201,12.2.1 Veitransport,EP04661,Jetparafin,EnergibalansenPJ,Energibalansen (PJ),2006,2006,,.
EB120201,12.2.1 Veitransport,EP04661,Jetparafin,EnergibalansenPJ,Energibalansen (PJ),2007,2007,,.
EB120201,12.2.1 Veitransport,EP04661,Jetparafin,EnergibalansenPJ,Energibalansen (PJ),2008,2008,,.
EB120201,12.2.1 Veitransport,EP04661,Jetparafin,EnergibalansenPJ,Energibalansen (PJ),2009,2009,,.
EB120201,12.2.1 Veitransport,EP04661,Jetparafin,EnergibalansenPJ,Energibalansen (PJ),2010,2010,,-
EB120201,12.2.1 Veitransport,EP04661,Jetparafin,EnergibalansenPJ,Energibalansen (PJ),2011,2011,,-
EB120201,12.2.1 Veitransport,EP04661,Jetparafin,EnergibalansenPJ,Energibalansen (PJ),2012,2012,,-
EB120201,12.2.1 Veitransport,EP04661,Jetparafin,EnergibalansenPJ,Energibalansen (PJ),2013,2013,,-
EB120201,12.2.1 Veitransport,EP04661,Jetparafin,EnergibalansenPJ,Energibalansen (PJ),2014,2014,,-
EB120201,12.2.1 Veitransport,EP04661,Jetparafin,EnergibalansenPJ,Energibalansen (PJ),2015,2015,,-
EB120201,12.2.1 Veitransport,EP04661,Jetparafin,EnergibalansenPJ,Energibalansen (PJ),2016,2016,,-
EB120201,12.2.1 Veitransport,EP04661,Jetparafin,EnergibalansenPJ,Energibalansen (PJ),2017,2017,,.
EB120201,12.2.1 Veitransport,EP04661,Jetparafin,EnergibalansenPJ,Energibalansen (PJ),2018,2018,,.
EB120201,12.2.1 Veitransport,EP04661,Jetparafin,EnergibalansenPJ,Energibalansen (PJ),2019,2019,,.
EB120201,12.2.1 Veitransport,EP04661,Jetparafin,EnergibalansenPJ,Energibalansen (PJ),2020,2020,,.
EB120201,12.2.1 Veitransport,EP04661,Jetparafin,EnergibalansenPJ,Energibalansen (PJ),2021,2021,,.
EB120201,12.2.1 Veitransport,EP04661,Jetparafin,EnergibalansenPJ,Energibalansen (PJ),2022,2022,,.
EB120201,12.2.1 Veitransport,EP04661,Jetparafin,EnergibalansenPJ,Energibalansen (PJ),2023,2023,,.
EB120201,12.2.1 Veitransport,EP04661,Jetparafin,EnergibalansenPJ,Energibalansen (PJ),2024,2024,,.
EB120201,12.2.1 Veitransport,EP04661,Jetparafin,EnergibalansenPJ,Energibalansen (PJ),2025,2025,,.
EB120201,12.2.1 Veitransport,EP04661,Jetparafin,EnergibalansenGWh,Energibalansen (GWh),1990,1990,,.
EB120201,12.2.1 Veitransport,EP04661,Jetparafin,EnergibalansenGWh,Energibalansen (GWh),1991,1991,,.
EB120201,12.2.1 Veitransport,EP04661,Jetparafin,EnergibalansenGWh,Energibalansen (GWh),1992,1992,,.
EB120201,12.2.1 Veitransport,EP04661,Jetparafin,EnergibalansenGWh,Energibalansen (GWh),1993,1993,,.
EB120201,12.2.1 Veitransport,EP04661,Jetparafin,EnergibalansenGWh,Energibalansen (GWh),1994,1994,,.
EB120201,12.2.1 Veitransport,EP04661,Jetparafin,EnergibalansenGWh,Energibalansen (GWh),1995,1995,,.
EB120201,12.2.1 Veitransport,EP04661,Jetparafin,EnergibalansenGWh,Energibalansen (GWh),1996,1996,,.
EB120201,12.2.1 Veitransport,EP04661,Jetparafin,EnergibalansenGWh,Energibalansen (GWh),1997,1997,,.
EB120201,12.2.1 Veitransport,EP04661,Jetparafin,EnergibalansenGWh,Energibalansen (GWh),1998,1998,,.
EB120201,12.2.1 Veitransport,EP04661,Jetparafin,EnergibalansenGWh,Energibalansen (GWh),1999,1999,,.
EB120201,12.2.1 Veitransport,EP04661,Jetparafin,EnergibalansenGWh,Energibalansen (GWh),2000,2000,,.
EB120201,12.2.1 Veitransport,EP04661,Jetparafin,EnergibalansenGWh,Energibalansen (GWh),2001,2001,,.
EB120201,12.2.1 Veitransport,EP04661,Jetparafin,EnergibalansenGWh,Energibalansen (GWh),2002,2002,,.
EB120201,12.2.1 Veitransport,EP04661,Jetparafin,EnergibalansenGWh,Energibalansen (GWh),2003,2003,,.
EB120201,12.2.1 Veitransport,EP04661,Jetparafin,EnergibalansenGWh,Energibalansen (GWh),2004,2004,,.
EB120201,12.2.1 Veitransport,EP04661,Jetparafin,EnergibalansenGWh,Energibalansen (GWh),2005,2005,,.
EB120201,12.2.1 Veitransport,EP04661,Jetparafin,EnergibalansenGWh,Energibalansen (GWh),2006,2006,,.
EB120201,12.2.1 Veitransport,EP04661,Jetparafin,EnergibalansenGWh,Energibalansen (GWh),2007,2007,,.
EB120201,12.2.1 Veitransport,EP04661,Jetparafin,EnergibalansenGWh,Energibalansen (GWh),2008,2008,,.
EB120201,12.2.1 Veitransport,EP04661,Jetparafin,EnergibalansenGWh,Energibalansen (GWh),2009,2009,,.
EB120201,12.2.1 Veitransport,EP04661,Jetparafin,EnergibalansenGWh,Energibalansen (GWh),2010,2010,,-
EB120201,12.2.1 Veitransport,EP04661,Jetparafin,EnergibalansenGWh,Energibalansen (GWh),2011,2011,,-
EB120201,12.2.1 Veitransport,EP04661,Jetparafin,EnergibalansenGWh,Energibalansen (GWh),2012,2012,,-
EB120201,12.2.1 Veitransport,EP04661,Jetparafin,EnergibalansenGWh,Energibalansen (GWh),2013,2013,,-
EB120201,12.2.1 Veitransport,EP04661,Jetparafin,EnergibalansenGWh,Energibalansen (GWh),2014,2014,,-
EB120201,12.2.1 Veitransport,EP04661,Jetparafin,EnergibalansenGWh,Energibalansen (GWh),2015,2015,,-
EB120201,12.2.1 Veitransport,EP04661,Jetparafin,EnergibalansenGWh,Energibalansen (GWh),2016,2016,,-
EB120201,12.2.1 Veitransport,EP04661,Jetparafin,EnergibalansenGWh,Energibalansen (GWh),2017,2017,,.
EB120201,12.2.1 Veitransport,EP04661,Jetparafin,EnergibalansenGWh,Energibalansen (GWh),2018,2018,,.
EB120201,12.2.1 Veitransport,EP04661,Jetparafin,EnergibalansenGWh,Energibalansen (GWh),2019,2019,,.
EB120201,12.2.1 Veitransport,EP04661,Jetparafin,EnergibalansenGWh,Energibalansen (GWh),2020,2020,,.
EB120201,12.2.1 Veitransport,EP04661,Jetparafin,EnergibalansenGWh,Energibalansen (GWh),2021,2021,,.
EB120201,12.2.1 Veitransport,EP04661,Jetparafin,EnergibalansenGWh,Energibalansen (GWh),2022,2022,,.
EB120201,12.2.1 Veitransport,EP04661,Jetparafin,EnergibalansenGWh,Energibalansen (GWh),2023,2023,,.
EB120201,12.2.1 Veitransport,EP04661,Jetparafin,EnergibalansenGWh,Energibalansen (GWh),2024,2024,,.
EB120201,12.2.1 Veitransport,EP04661,Jetparafin,EnergibalansenGWh,Energibalansen (GWh),2025,2025,,.
EB120201,12.2.1 Veitransport,EP04669,Fyringsparafin og andre parafiner,EnergibalansenPJ,Energibalansen (PJ),1990,1990,,.
EB120201,12.2.1 Veitransport,EP04669,Fyringsparafin og andre parafiner,EnergibalansenPJ,Energibalansen (PJ),1991,1991,,.
EB120201,12.2.1 Veitransport,EP04669,Fyringsparafin og andre parafiner,EnergibalansenPJ,Energibalansen (PJ),1992,1992,,.
EB120201,12.2.1 Veitransport,EP04669,Fyringsparafin og andre parafiner,EnergibalansenPJ,Energibalansen (PJ),1993,1993,,.
EB120201,12.2.1 Veitransport,EP04669,Fyringsparafin og andre parafiner,EnergibalansenPJ,Energibalansen (PJ),1994,1994,,.
EB120201,12.2.1 Veitransport,EP04669,Fyringsparafin og andre parafiner,EnergibalansenPJ,Energibalansen (PJ),1995,1995,,.
EB120201,12.2.1 Veitransport,EP04669,Fyringsparafin og andre parafiner,EnergibalansenPJ,Energibalansen (PJ),1996,1996,,.
EB120201,12.2.1 Veitransport,EP04669,Fyringsparafin og andre parafiner,EnergibalansenPJ,Energibalansen (PJ),1997,1997,,.
EB120201,12.2.1 Veitransport,EP04669,Fyringsparafin og andre parafiner,EnergibalansenPJ,Energibalansen (PJ),1998,1998,,.
EB120201,12.2.1 Veitransport,EP04669,Fyringsparafin og andre parafiner,EnergibalansenPJ,Energibalansen (PJ),1999,1999,,.
EB120201,12.2.1 Veitransport,EP04669,Fyringsparafin og andre parafiner,EnergibalansenPJ,Energibalansen (PJ),2000,2000,,.
EB120201,12.2.1 Veitransport,EP04669,Fyringsparafin og andre parafiner,EnergibalansenPJ,Energibalansen (PJ),2001,2001,,.
EB120201,12.2.1 Veitransport,EP04669,Fyringsparafin og andre parafiner,EnergibalansenPJ,Energibalansen (PJ),2002,2002,,.
EB120201,12.2.1 Veitransport,EP04669,Fyringsparafin og andre parafiner,EnergibalansenPJ,Energibalansen (PJ),2003,2003,,.
EB120201,12.2.1 Veitransport,EP04669,Fyringsparafin og andre parafiner,EnergibalansenPJ,Energibalansen (PJ),2004,2004,,.
EB120201,12.2.1 Veitransport,EP04669,Fyringsparafin og andre parafiner,EnergibalansenPJ,Energibalansen (PJ),2005,2005,,.
EB120201,12.2.1 Veitransport,EP04669,Fyringsparafin og andre parafiner,EnergibalansenPJ,Energibalansen (PJ),2006,2006,,.
EB120201,12.2.1 Veitransport,EP04669,Fyringsparafin og andre parafiner,EnergibalansenPJ,Energibalansen (PJ),2007,2007,,.
EB120201,12.2.1 Veitransport,EP04669,Fyringsparafin og andre parafiner,EnergibalansenPJ,Energibalansen (PJ),2008,2008,,.
EB120201,12.2.1 Veitransport,EP04669,Fyringsparafin og andre parafiner,EnergibalansenPJ,Energibalansen (PJ),2009,2009,,.
EB120201,12.2.1 Veitransport,EP04669,Fyringsparafin og andre parafiner,EnergibalansenPJ,Energibalansen (PJ),2010,2010,,-
EB120201,12.2.1 Veitransport,EP04669,Fyringsparafin og andre parafiner,EnergibalansenPJ,Energibalansen (PJ),2011,2011,,-
EB120201,12.2.1 Veitransport,EP04669,Fyringsparafin og andre parafiner,EnergibalansenPJ,Energibalansen (PJ),2012,2012,,-
EB120201,12.2.1 Veitransport,EP04669,Fyringsparafin og andre parafiner,EnergibalansenPJ,Energibalansen (PJ),2013,2013,,-
EB120201,12.2.1 Veitransport,EP04669,Fyringsparafin og andre parafiner,EnergibalansenPJ,Energibalansen (PJ),2014,2014,,-
EB120201,12.2.1 Veitransport,EP04669,Fyringsparafin og andre parafiner,EnergibalansenPJ,Energibalansen (PJ),2015,2015,,-
EB120201,12.2.1 Veitransport,EP04669,Fyringsparafin og andre parafiner,EnergibalansenPJ,Energibalansen (PJ),2016,2016,,-
EB120201,12.2.1 Veitransport,EP04669,Fyringsparafin og andre parafiner,EnergibalansenPJ,Energibalansen (PJ),2017,2017,,.
EB120201,12.2.1 Veitransport,EP04669,Fyringsparafin og andre parafiner,EnergibalansenPJ,Energibalansen (PJ),2018,2018,,.
EB120201,12.2.1 Veitransport,EP04669,Fyringsparafin og andre parafiner,EnergibalansenPJ,Energibalansen (PJ),2019,2019,,.
EB120201,12.2.1 Veitransport,EP04669,Fyringsparafin og andre parafiner,EnergibalansenPJ,Energibalansen (PJ),2020,2020,,.
EB120201,12.2.1 Veitransport,EP04669,Fyringsparafin og andre parafiner,EnergibalansenPJ,Energibalansen (PJ),2021,2021,,.
EB120201,12.2.1 Veitransport,EP04669,Fyringsparafin og andre parafiner,EnergibalansenPJ,Energibalansen (PJ),2022,2022,,.
EB120201,12.2.1 Veitransport,EP04669,Fyringsparafin og andre parafiner,EnergibalansenPJ,Energibalansen (PJ),2023,2023,,.
EB120201,12.2.1 Veitransport,EP04669,Fyringsparafin og andre parafiner,EnergibalansenPJ,Energibalansen (PJ),2024,2024,,.
EB120201,12.2.1 Veitransport,EP04669,Fyringsparafin og andre parafiner,EnergibalansenPJ,Energibalansen (PJ),2025,2025,,.
EB120201,12.2.1 Veitransport,EP04669,Fyringsparafin og andre parafiner,EnergibalansenGWh,Energibalansen (GWh),1990,1990,,.
EB120201,12.2.1 Veitransport,EP04669,Fyringsparafin og andre parafiner,EnergibalansenGWh,Energibalansen (GWh),1991,1991,,.
EB120201,12.2.1 Veitransport,EP04669,Fyringsparafin og andre parafiner,EnergibalansenGWh,Energibalansen (GWh),1992,1992,,.
EB120201,12.2.1 Veitransport,EP04669,Fyringsparafin og andre parafiner,EnergibalansenGWh,Energibalansen (GWh),1993,1993,,.
EB120201,12.2.1 Veitransport,EP04669,Fyringsparafin og andre parafiner,EnergibalansenGWh,Energibalansen (GWh),1994,1994,,.
EB120201,12.2.1 Veitransport,EP04669,Fyringsparafin og andre parafiner,EnergibalansenGWh,Energibalansen (GWh),1995,1995,,.
EB120201,12.2.1 Veitransport,EP04669,Fyringsparafin og andre parafiner,EnergibalansenGWh,Energibalansen (GWh),1996,1996,,.
EB120201,12.2.1 Veitransport,EP04669,Fyringsparafin og andre parafiner,EnergibalansenGWh,Energibalansen (GWh),1997,1997,,.
EB120201,12.2.1 Veitransport,EP04669,Fyringsparafin og andre parafiner,EnergibalansenGWh,Energibalansen (GWh),1998,1998,,.
EB120201,12.2.1 Veitransport,EP04669,Fyringsparafin og andre parafiner,EnergibalansenGWh,Energibalansen (GWh),1999,1999,,.
EB120201,12.2.1 Veitransport,EP04669,Fyringsparafin og andre parafiner,EnergibalansenGWh,Energibalansen (GWh),2000,2000,,.
EB120201,12.2.1 Veitransport,EP04669,Fyringsparafin og andre parafiner,EnergibalansenGWh,Energibalansen (GWh),2001,2001,,.
EB120201,12.2.1 Veitransport,EP04669,Fyringsparafin og andre parafiner,EnergibalansenGWh,Energibalansen (GWh),2002,2002,,.
EB120201,12.2.1 Veitransport,EP04669,Fyringsparafin og andre parafiner,EnergibalansenGWh,Energibalansen (GWh),2003,2003,,.
EB120201,12.2.1 Veitransport,EP04669,Fyringsparafin og andre parafiner,EnergibalansenGWh,Energibalansen (GWh),2004,2004,,.
EB120201,12.2.1 Veitransport,EP04669,Fyringsparafin og andre parafiner,EnergibalansenGWh,Energibalansen (GWh),2005,2005,,.
EB120201,12.2.1 Veitransport,EP04669,Fyringsparafin og andre parafiner,EnergibalansenGWh,Energibalansen (GWh),2006,2006,,.
EB120201,12.2.1 Veitransport,EP04669,Fyringsparafin og andre parafiner,EnergibalansenGWh,Energibalansen (GWh),2007,2007,,.
EB120201,12.2.1 Veitransport,EP04669,Fyringsparafin og andre parafiner,EnergibalansenGWh,Energibalansen (GWh),2008,2008,,.
EB120201,12.2.1 Veitransport,EP04669,Fyringsparafin og andre parafiner,EnergibalansenGWh,Energibalansen (GWh),2009,2009,,.
EB120201,12.2.1 Veitransport,EP04669,Fyringsparafin og andre parafiner,EnergibalansenGWh,Energibalansen (GWh),2010,2010,,-
