UtslpTilLuft,UtslpTilLuft_label,UtslpEnergivare,UtslpEnergivare_label,UtslpKomp,UtslpKomp_label,ContentsCode,ContentsCode_label,Tid,Tid_label,value,status
5.3,Tunge kjøretøy,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2023,2023,2893.0,
5.3,Tunge kjøretøy,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2024,2024,2691.0,
5.3,Tunge kjøretøy,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2025,2025,,:
5.3,Tunge kjøretøy,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1990,1990,45.0,
5.3,Tunge kjøretøy,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1991,1991,40.0,
5.3,Tunge kjøretøy,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1992,1992,39.0,
5.3,Tunge kjøretøy,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1993,1993,44.0,
5.3,Tunge kjøretøy,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1994,1994,39.0,
5.3,Tunge kjøretøy,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1995,1995,46.0,
5.3,Tunge kjøretøy,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1996,1996,48.0,
5.3,Tunge kjøretøy,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1997,1997,50.0,
5.3,Tunge kjøretøy,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1998,1998,45.0,
5.3,Tunge kjøretøy,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1999,1999,39.0,
5.3,Tunge kjøretøy,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2000,2000,42.0,
5.3,Tunge kjøretøy,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2001,2001,53.0,
5.3,Tunge kjøretøy,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2002,2002,61.0,
5.3,Tunge kjøretøy,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2003,2003,72.0,
5.3,Tunge kjøretøy,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2004,2004,83.0,
5.3,Tunge kjøretøy,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2005,2005,97.0,
5.3,Tunge kjøretøy,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2006,2006,94.0,
5.3,Tunge kjøretøy,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2007,2007,85.0,
5.3,Tunge kjøretøy,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2008,2008,76.0,
5.3,Tunge kjøretøy,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2009,2009,69.0,
5.3,Tunge kjøretøy,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2010,2010,65.0,
5.3,Tunge kjøretøy,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2011,2011,55.0,
5.3,Tunge kjøretøy,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2012,2012,45.0,
5.3,Tunge kjøretøy,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2013,2013,39.0,
5.3,Tunge kjøretøy,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2014,2014,31.0,
5.3,Tunge kjøretøy,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2015,2015,26.0,
5.3,Tunge kjøretøy,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2016,2016,16.0,
5.3,Tunge kjøretøy,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2017,2017,12.0,
5.3,Tunge kjøretøy,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2018,2018,9.0,
5.3,Tunge kjøretøy,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2019,2019,7.0,
5.3,Tunge kjøretøy,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2020,2020,6.0,
5.3,Tunge kjøretøy,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2021,2021,5.0,
5.3,Tunge kjøretøy,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2022,2022,4.0,
5.3,Tunge kjøretøy,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2023,2023,3.0,
5.3,Tunge kjøretøy,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2024,2024,3.0,
5.3,Tunge kjøretøy,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2025,2025,,:
5.3,Tunge kjøretøy,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1990,1990,1520.0,
5.3,Tunge kjøretøy,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1991,1991,1542.0,
5.3,Tunge kjøretøy,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1992,1992,1638.0,
5.3,Tunge kjøretøy,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1993,1993,1767.0,
5.3,Tunge kjøretøy,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1994,1994,1646.0,
5.3,Tunge kjøretøy,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1995,1995,1818.0,
5.3,Tunge kjøretøy,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1996,1996,1948.0,
5.3,Tunge kjøretøy,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1997,1997,1917.0,
5.3,Tunge kjøretøy,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1998,1998,1995.0,
5.3,Tunge kjøretøy,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1999,1999,2279.0,
5.3,Tunge kjøretøy,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2000,2000,2197.0,
5.3,Tunge kjøretøy,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2001,2001,2333.0,
5.3,Tunge kjøretøy,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2002,2002,2329.0,
5.3,Tunge kjøretøy,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2003,2003,2406.0,
5.3,Tunge kjøretøy,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2004,2004,2534.0,
5.3,Tunge kjøretøy,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2005,2005,2663.0,
5.3,Tunge kjøretøy,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2006,2006,2789.0,
5.3,Tunge kjøretøy,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2007,2007,2853.0,
5.3,Tunge kjøretøy,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2008,2008,2786.0,
5.3,Tunge kjøretøy,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2009,2009,2667.0,
5.3,Tunge kjøretøy,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2010,2010,2729.0,
5.3,Tunge kjøretøy,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2011,2011,2791.0,
5.3,Tunge kjøretøy,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2012,2012,2792.0,
5.3,Tunge kjøretøy,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2013,2013,2822.0,
5.3,Tunge kjøretøy,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2014,2014,2939.0,
5.3,Tunge kjøretøy,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2015,2015,2960.0,
5.3,Tunge kjøretøy,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2016,2016,2883.0,
5.3,Tunge kjøretøy,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2017,2017,2597.0,
5.3,Tunge kjøretøy,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2018,2018,2769.0,
5.3,Tunge kjøretøy,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2019,2019,2667.0,
5.3,Tunge kjøretøy,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2020,2020,2625.0,
5.3,Tunge kjøretøy,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2021,2021,2832.0,
5.3,Tunge kjøretøy,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2022,2022,2979.0,
5.3,Tunge kjøretøy,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2023,2023,2859.0,
5.3,Tunge kjøretøy,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2024,2024,2660.0,
5.3,Tunge kjøretøy,VT5,"Diesel-, gass- og lett fyringsolje, spesialdestillat",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2025,2025,,:
5.4,Motorsykler og mopeder,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1990,1990,61.0,
5.4,Motorsykler og mopeder,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1991,1991,61.0,
5.4,Motorsykler og mopeder,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1992,1992,61.0,
5.4,Motorsykler og mopeder,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1993,1993,61.0,
5.4,Motorsykler og mopeder,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1994,1994,61.0,
5.4,Motorsykler og mopeder,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1995,1995,63.0,
5.4,Motorsykler og mopeder,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1996,1996,71.0,
5.4,Motorsykler og mopeder,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1997,1997,77.0,
5.4,Motorsykler og mopeder,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1998,1998,86.0,
5.4,Motorsykler og mopeder,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1999,1999,92.0,
5.4,Motorsykler og mopeder,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2000,2000,93.0,
5.4,Motorsykler og mopeder,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2001,2001,100.0,
5.4,Motorsykler og mopeder,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2002,2002,103.0,
5.4,Motorsykler og mopeder,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2003,2003,107.0,
5.4,Motorsykler og mopeder,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2004,2004,110.0,
5.4,Motorsykler og mopeder,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2005,2005,106.0,
5.4,Motorsykler og mopeder,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2006,2006,107.0,
5.4,Motorsykler og mopeder,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2007,2007,108.0,
5.4,Motorsykler og mopeder,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2008,2008,111.0,
5.4,Motorsykler og mopeder,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2009,2009,116.0,
5.4,Motorsykler og mopeder,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2010,2010,122.0,
5.4,Motorsykler og mopeder,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2011,2011,123.0,
5.4,Motorsykler og mopeder,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2012,2012,127.0,
5.4,Motorsykler og mopeder,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2013,2013,131.0,
5.4,Motorsykler og mopeder,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2014,2014,138.0,
5.4,Motorsykler og mopeder,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2015,2015,143.0,
5.4,Motorsykler og mopeder,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2016,2016,145.0,
5.4,Motorsykler og mopeder,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2017,2017,146.0,
5.4,Motorsykler og mopeder,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2018,2018,143.0,
5.4,Motorsykler og mopeder,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2019,2019,137.0,
5.4,Motorsykler og mopeder,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2020,2020,144.0,
5.4,Motorsykler og mopeder,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2021,2021,136.0,
5.4,Motorsykler og mopeder,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2022,2022,129.0,
5.4,Motorsykler og mopeder,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2023,2023,109.0,
5.4,Motorsykler og mopeder,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2024,2024,116.0,
5.4,Motorsykler og mopeder,VT0,I alt,K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",2025,2025,,:
5.4,Motorsykler og mopeder,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1990,1990,61.0,
5.4,Motorsykler og mopeder,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1991,1991,61.0,
5.4,Motorsykler og mopeder,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1992,1992,61.0,
5.4,Motorsykler og mopeder,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1993,1993,61.0,
5.4,Motorsykler og mopeder,VT4,"Bensin, parafin",K11,Karbondioksid (CO2),Utslipp,"Utslipp til luft (CO2 i 1 000 tonn, CH4 og N2O i tonn, HFK, PFK og SF6 i kg)",1994,1994,61.0,
