Region,Region_label,TypeRegistrering,TypeRegistrering_label,DrivstoffType,DrivstoffType_label,ContentsCode,ContentsCode_label,Tid,Tid_label,value,status
0,Hele landet,B,Bruktimporterte kjøretøy,4,Gass,Ambulanse2,Ambulanser,2025,2025,0,
0,Hele landet,B,Bruktimporterte kjøretøy,6,Annet drivstoff,Personbil1,Personbiler,2019,2019,0,
0,Hele landet,B,Bruktimporterte kjøretøy,6,Annet drivstoff,Personbil1,Personbiler,2020,2020,2,
0,Hele landet,B,Bruktimporterte kjøretøy,6,Annet drivstoff,Personbil1,Personbiler,2021,2021,3,
0,Hele landet,B,Bruktimporterte kjøretøy,6,Annet drivstoff,Personbil1,Personbiler,2022,2022,2,
0,Hele landet,B,Bruktimporterte kjøretøy,6,Annet drivstoff,Personbil1,Personbiler,2023,2023,5,
0,Hele landet,B,Bruktimporterte kjøretøy,6,Annet drivstoff,Personbil1,Personbiler,2024,2024,3,
0,Hele landet,B,Bruktimporterte kjøretøy,6,Annet drivstoff,Personbil1,Personbiler,2025,2025,3,
0,Hele landet,B,Bruktimporterte kjøretøy,6,Annet drivstoff,Varebil4,Varebiler,2019,2019,0,
0,Hele landet,B,Bruktimporterte kjøretøy,6,Annet drivstoff,Varebil4,Varebiler,2020,2020,0,
0,Hele landet,B,Bruktimporterte kjøretøy,6,Annet drivstoff,Varebil4,Varebiler,2021,2021,0,
0,Hele landet,B,Bruktimporterte kjøretøy,6,Annet drivstoff,Varebil4,Varebiler,2022,2022,0,
0,Hele landet,B,Bruktimporterte kjøretøy,6,Annet drivstoff,Varebil4,Varebiler,2023,2023,0,
0,Hele landet,B,Bruktimporterte kjøretøy,6,Annet drivstoff,Varebil4,Varebiler,2024,2024,0,
0,Hele landet,B,Bruktimporterte kjøretøy,6,Annet drivstoff,Varebil4,Varebiler,2025,2025,1,
0,Hele landet,B,Bruktimporterte kjøretøy,6,Annet drivstoff,Bobiler,Bobiler,2019,2019,0,
0,Hele landet,B,Bruktimporterte kjøretøy,6,Annet drivstoff,Bobiler,Bobiler,2020,2020,0,
0,Hele landet,B,Bruktimporterte kjøretøy,6,Annet drivstoff,Bobiler,Bobiler,2021,2021,0,
0,Hele landet,B,Bruktimporterte kjøretøy,6,Annet drivstoff,Bobiler,Bobiler,2022,2022,0,
0,Hele landet,B,Bruktimporterte kjøretøy,6,Annet drivstoff,Bobiler,Bobiler,2023,2023,0,
0,Hele landet,B,Bruktimporterte kjøretøy,6,Annet drivstoff,Bobiler,Bobiler,2024,2024,0,
0,Hele landet,B,Bruktimporterte kjøretøy,6,Annet drivstoff,Bobiler,Bobiler,2025,2025,0,
0,Hele landet,B,Bruktimporterte kjøretøy,6,Annet drivstoff,Kombibil5,Kombinerte biler,2019,2019,0,
0,Hele landet,B,Bruktimporterte kjøretøy,6,Annet drivstoff,Kombibil5,Kombinerte biler,2020,2020,0,
0,Hele landet,B,Bruktimporterte kjøretøy,6,Annet drivstoff,Kombibil5,Kombinerte biler,2021,2021,0,
0,Hele landet,B,Bruktimporterte kjøretøy,6,Annet drivstoff,Kombibil5,Kombinerte biler,2022,2022,0,
0,Hele landet,B,Bruktimporterte kjøretøy,6,Annet drivstoff,Kombibil5,Kombinerte biler,2023,2023,0,
0,Hele landet,B,Bruktimporterte kjøretøy,6,Annet drivstoff,Kombibil5,Kombinerte biler,2024,2024,0,
0,Hele landet,B,Bruktimporterte kjøretøy,6,Annet drivstoff,Kombibil5,Kombinerte biler,2025,2025,0,
0,Hele landet,B,Bruktimporterte kjøretøy,6,Annet drivstoff,Ambulanse2,Ambulanser,2019,2019,0,
0,Hele landet,B,Bruktimporterte kjøretøy,6,Annet drivstoff,Ambulanse2,Ambulanser,2020,2020,0,
0,Hele landet,B,Bruktimporterte kjøretøy,6,Annet drivstoff,Ambulanse2,Ambulanser,2021,2021,0,
0,Hele landet,B,Bruktimporterte kjøretøy,6,Annet drivstoff,Ambulanse2,Ambulanser,2022,2022,0,
0,Hele landet,B,Bruktimporterte kjøretøy,6,Annet drivstoff,Ambulanse2,Ambulanser,2023,2023,0,
0,Hele landet,B,Bruktimporterte kjøretøy,6,Annet drivstoff,Ambulanse2,Ambulanser,2024,2024,0,
0,Hele landet,B,Bruktimporterte kjøretøy,6,Annet drivstoff,Ambulanse2,Ambulanser,2025,2025,0,
